youtubeid,Country,Channel_Name,Category,username,followers,Likes,Views,Views_Avg,Comments_Avg
ID1539,CA,Justin Bieber,Music,Justin Bieber,69400000,39350061.94,28347084231,6148176.5,7644.166667
ID1539,CA,Justin Bieber,Music,Justin Bieber,69400000,39350061.94,28347084231,6148176.5,7644.166667
ID1539,CA,Justin Bieber,Music,Justin Bieber,69400000,39350061.94,28347084231,6148176.5,7644.166667
ID1539,CA,Justin Bieber,Music,Justin Bieber,69400000,39350061.94,28347084231,6148176.5,7644.166667
ID1175,US,JustinBieberVEVO,Pop music,JustinBieberVEVO,31800000,127777643.2,25156934979,14094849.25,26867.32941
ID1175,US,JustinBieberVEVO,Pop music,JustinBieberVEVO,31800000,127777643.2,25156934979,14094849.25,26867.32941
ID1177,MX,jypentertainment,Pop music,jypentertainment,24800000,397504868.1,16778291814,2353376.167,38524.47766
ID1177,MX,jypentertainment,Pop music,jypentertainment,24800000,397504868.1,16778291814,2353376.167,38524.47766
ID1179,CO,Karolgmusic,Music,Karolgmusic,27100000,14238429.23,13680917903,7236112,3576.064103
ID1179,CO,Karolgmusic,Music,Karolgmusic,27100000,14238429.23,13680917903,7236112,3576.064103
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1540,US,Katy Perry,Music,Katy Perry,43000000,5322828.259,23815643998,1049132,2540.344828
ID1189,US,KatyPerryVEVO,Pop music,KatyPerryVEVO,24800000,69822504.31,22561778561,28462813,22821.85227
ID1189,US,KatyPerryVEVO,Pop music,KatyPerryVEVO,24800000,69822504.31,22561778561,28462813,22821.85227
ID1191,IN,KHANDESHI MOVIES,Entertainment,KHANDESHI MOVIES,31800000,34001587.65,10567312169,43266439.5,3274.081871
ID1191,IN,KHANDESHI MOVIES,Entertainment,KHANDESHI MOVIES,31800000,34001587.65,10567312169,43266439.5,3274.081871
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1193,US,Kimberly Loaiza,Lifestyle,Kimberly Loaiza,36900000,240742149.4,4188413314,25171683.25,96580.60465
ID1201,AR,La Granja de Zenón,Entertainment,La Granja de Zenón,31200000,8862147.776,22499719782,4673667.25,4.085427136
ID1201,AR,La Granja de Zenón,Entertainment,La Granja de Zenón,31200000,8862147.776,22499719782,4673667.25,4.085427136
ID1203,ES,Las Ratitas,Hobby,Las Ratitas,24500000,25734650.14,9186925718,21945871.5,0
ID1203,ES,Las Ratitas,Hobby,Las Ratitas,24500000,25734650.14,9186925718,21945871.5,0
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1205,US,Like Nastya,Hobby,Like Nastya,97300000,280877652.4,80111555805,138163704.5,0.292490119
ID1214,IE,Lucas and Marcus,Technology,Lucas and Marcus,24900000,113049177.7,7246179800,4032755,5423.438333
ID1214,IE,Lucas and Marcus,Technology,Lucas and Marcus,24900000,113049177.7,7246179800,4032755,5423.438333
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID1216,BR,Luccas Neto,Lifestyle,Luccas Neto,37500000,156622828.8,20208165033,6212180.363,364.9545126
ID527,US,Luis Fonsi,Music of Latin America,Luis Fonsi,30800000,790615.8507,14382216393,243522.25,387.0895522
ID527,US,Luis Fonsi,Music of Latin America,Luis Fonsi,30800000,790615.8507,14382216393,243522.25,387.0895522
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1226,MX,Luisito Comunica,Lifestyle,Luisito Comunica,39000000,247337977.2,7572635123,6223747,17264.92415
ID1234,US,Maluma,Hip hop music,Maluma,28600000,3656173.333,19474056278,10280274.5,5869.851852
ID1234,US,Maluma,Hip hop music,Maluma,28600000,3656173.333,19474056278,10280274.5,5869.851852
ID1236,US,Maria Clara & JP,Hobby,Maria Clara & JP,32700000,123083709.2,19887856663,32027381.17,6.637037037
ID1236,US,Maria Clara & JP,Hobby,Maria Clara & JP,32700000,123083709.2,19887856663,32027381.17,6.637037037
ID1238,BR,Marília Mendonça,Music of Latin America,Marília Mendonça,24600000,90087647.69,16185158471,205450048,13404.03846
ID1238,BR,Marília Mendonça,Music of Latin America,Marília Mendonça,24600000,90087647.69,16185158471,205450048,13404.03846
ID1240,US,Markiplier,Gaming,Markiplier,33100000,859070584,18502660860,3858356.5,12199.21903
ID1240,US,Markiplier,Gaming,Markiplier,33100000,859070584,18502660860,3858356.5,12199.21903
ID567,US,Maroon 5,Music,Maroon 5,35700000,3395907.071,20285080239,382719,1030.571429
ID567,US,Maroon 5,Music,Maroon 5,35700000,3395907.071,20285080239,382719,1030.571429
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1244,US,Marshmello,Electronic music,Marshmello,55500000,51156331.51,13279526225,2716910.5,5497.365672
ID1252,US,Masha and The Bear,TV shows,Masha and The Bear,34400000,19163112.51,18886570104,5243045.167,5.335494327
ID1252,US,Masha and The Bear,TV shows,Masha and The Bear,34400000,19163112.51,18886570104,5243045.167,5.335494327
ID1254,US,Michael Jackson,Pop music,Michael Jackson,25500000,2235904,12397130801,10587707.25,27294.14286
ID1254,US,Michael Jackson,Pop music,Michael Jackson,25500000,2235904,12397130801,10587707.25,27294.14286
ID1256,US,Mikecrack,Action-adventure game,Mikecrack,32200000,519363095.8,13382965827,10452367.63,19245.68738
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1257,US,Movieclips,Movies,Movieclips,57300000,39953044.15,58434633172,81556.07136,65.46459463
ID1265,US,Mr. Bean,TV shows,Mr. Bean,30500000,20494341.2,9854766293,792897.3,223.4449959
ID1265,US,Mr. Bean,TV shows,Mr. Bean,30500000,20494341.2,9854766293,792897.3,223.4449959
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1267,US,MrBeast,Lifestyle,MrBeast,98100000,1731833461,16242634269,98762497.25,113432.3737
ID1276,US,MrBeast Gaming,Strategy video game,MrBeast Gaming,27800000,95375135.95,4744307587,35412960.5,54156.77519
ID1276,US,MrBeast Gaming,Strategy video game,MrBeast Gaming,27800000,95375135.95,4744307587,35412960.5,54156.77519
ID1278,US,Netflix,TV shows,Netflix,24000000,106820094.9,5551273418,691757.5132,1311.491067
ID1278,US,Netflix,TV shows,Netflix,24000000,106820094.9,5551273418,691757.5132,1311.491067
ID1280,US,Nick Jr.,Movies,Nick Jr.,24900000,9113271.348,20429943688,541040.1567,16.70368962
ID1280,US,Nick Jr.,Movies,Nick Jr.,24900000,9113271.348,20429943688,541040.1567,16.70368962
ID1557,US,Nicki Minaj,Hip hop music,Nicki Minaj,24400000,4117325,9310281416,7688954.25,7889.709677
ID1557,US,Nicki Minaj,Hip hop music,Nicki Minaj,24400000,4117325,9310281416,7688954.25,7889.709677
ID1284,GB,NoCopyrightSounds,Electronic music,NoCopyrightSounds,32500000,49790905.32,10341586393,1785483,2100.648789
ID1284,GB,NoCopyrightSounds,Electronic music,NoCopyrightSounds,32500000,49790905.32,10341586393,1785483,2100.648789
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID638,US,One Direction,Music,One Direction,37200000,18852717,12577465005,1374397,4474.54
ID1294,TH,one31,Movies,one31,34100000,79115974.38,26512197849,71972.60636,47.34433651
ID1294,TH,one31,Movies,one31,34100000,79115974.38,26512197849,71972.60636,47.34433651
ID1296,PR,Ozuna,Hip hop music,Ozuna,35100000,54789654.87,20871652286,57492026.25,12041.54762
ID1296,PR,Ozuna,Hip hop music,Ozuna,35100000,54789654.87,20871652286,57492026.25,12041.54762
ID1298,US,Peppa Pig - Official Channel,Entertainment,Peppa Pig - Official Channel,27800000,36324747.81,20700474741,6448373.825,1.43960396
ID1298,US,Peppa Pig - Official Channel,Entertainment,Peppa Pig - Official Channel,27800000,36324747.81,20700474741,6448373.825,1.43960396
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1300,US,PewDiePie,Lifestyle,PewDiePie,111000000,2191405542,28424113942,7718344.847,35839.78135
ID1309,US,Post Malone,Music,Post Malone,24000000,16471431.95,12252459767,14483462,11098.63793
ID1309,US,Post Malone,Music,Post Malone,24000000,16471431.95,12252459767,14483462,11098.63793
ID1311,IE,PowerKids,Movies,PowerKids,27400000,9110728.831,13796737897,1037818.6,28.14774624
ID1311,IE,PowerKids,Movies,PowerKids,27400000,9110728.831,13796737897,1037818.6,28.14774624
ID1313,BR,Renato Garcia,Lifestyle,Renato Garcia,25300000,625651148.3,6792113850,1630536.188,7229.66911
ID1313,BR,Renato Garcia,Lifestyle,Renato Garcia,25300000,625651148.3,6792113850,1630536.188,7229.66911
ID1315,US,rezendeevil,Technology,rezendeevil,29600000,924433049.7,12562836296,906547.1639,1917.941289
ID1315,US,rezendeevil,Technology,rezendeevil,29600000,924433049.7,12562836296,906547.1639,1917.941289
ID1317,ID,Ricis Official,Lifestyle,Ricis Official,30200000,204185093,5032113188,2081384.797,9346.104029
ID1317,ID,Ricis Official,Lifestyle,Ricis Official,30200000,204185093,5032113188,2081384.797,9346.104029
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1561,BB,Rihanna,Music,Rihanna,39400000,1205009.12,19885240007,846463,831.1
ID1327,US,RihannaVEVO,Rhythm and blues,RihannaVEVO,25200000,102787670,17967902245,88722202,42393.1
ID1327,US,RihannaVEVO,Rhythm and blues,RihannaVEVO,25200000,102787670,17967902245,88722202,42393.1
ID1329,IN,Round2hell,Entertainment,Round2hell,26800000,129404344.2,2860744608,67512106.75,67627.32653
ID1329,IN,Round2hell,Entertainment,Round2hell,26800000,129404344.2,2860744608,67512106.75,67627.32653
ID1331,US,Ryan's World,Lifestyle,Ryan's World,32700000,41421384.3,51413962658,6235625.804,10.13482056
ID1331,US,Ryan's World,Lifestyle,Ryan's World,32700000,41421384.3,51413962658,6235625.804,10.13482056
ID1333,IN,Saregama Music,Music of Asia,Saregama Music,29200000,41491719.48,11819860122,48706.46667,545.8334483
ID1333,IN,Saregama Music,Music of Asia,Saregama Music,29200000,41491719.48,11819860122,48706.46667,545.8334483
ID1562,US,Selena Gomez,Pop music,Selena Gomez,30800000,57934128,11507336712,2733389.5,10296.38462
ID1562,US,Selena Gomez,Pop music,Selena Gomez,30800000,57934128,11507336712,2733389.5,10296.38462
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1337,IN,SET India,Movies,SET India,137000000,174875242.6,1.22E+11,109572.8784,76.24431635
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID1563,CO,Shakira,Pop music,Shakira,36700000,16923109.41,23356797129,894883.5,2526.352941
ID778,US,Shawn Mendes,Music,Shawn Mendes,29400000,15433637.08,11620379993,2417156.75,4614.517647
ID778,US,Shawn Mendes,Music,Shawn Mendes,29400000,15433637.08,11620379993,2417156.75,4614.517647
ID1356,AE,shfa,Food,shfa,35600000,100292545.2,18836836311,20460783.2,2.77962963
ID1356,AE,shfa,Food,shfa,35600000,100292545.2,18836836311,20460783.2,2.77962963
ID50,US,Smosh,Entertainment,Smosh,25000000,63423871.89,10167665364,1668707.5,2467.537634
ID50,US,Smosh,Entertainment,Smosh,25000000,63423871.89,10167665364,1668707.5,2467.537634
ID1360,GB,SMTOWN,Music,SMTOWN,30600000,855552544.8,24867458876,1241215.517,31226.80666
ID1360,GB,SMTOWN,Music,SMTOWN,30600000,855552544.8,24867458876,1241215.517,31226.80666
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1362,IN,Speed Records,Music of Asia,Speed Records,40500000,155670991.2,24158005861,155542.6113,1219.038023
ID1370,NL,Spinnin' Records,Music,Spinnin' Records,29600000,78661903.41,19930956697,233858,189.0704501
ID1370,NL,Spinnin' Records,Music,Spinnin' Records,29600000,78661903.41,19930956697,233858,189.0704501
ID1372,US,SSSniperWolf,Technology,SSSniperWolf,32100000,457491408.9,19920579023,7140997.944,12620.26786
ID1372,US,SSSniperWolf,Technology,SSSniperWolf,32100000,457491408.9,19920579023,7140997.944,12620.26786
ID1374,US,Talking Tom,Movies,Talking Tom,27800000,28574803.58,13777477487,13019389,148.045045
ID1374,US,Talking Tom,Movies,Talking Tom,27800000,28574803.58,13777477487,13019389,148.045045
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1566,US,Taylor Swift,Music,Taylor Swift,46800000,22039543.26,25296371488,3935723,5452.68
ID1384,US,TaylorSwiftVEVO,Music,TaylorSwiftVEVO,25900000,91978482.69,23100088153,9994058,20032.13861
ID1384,US,TaylorSwiftVEVO,Music,TaylorSwiftVEVO,25900000,91978482.69,23100088153,9994058,20032.13861
ID1386,IN,Techno Gamerz,Action game,Techno Gamerz,27500000,350302694.1,6945063533,10295601.67,32943.27097
ID1386,IN,Techno Gamerz,Action game,Techno Gamerz,27500000,350302694.1,6945063533,10295601.67,32943.27097
ID1388,US,TEDx Talks,Knowledge,TEDx Talks,35400000,14380162.58,6555696786,680.6064558,6.696834708
ID1388,US,TEDx Talks,Knowledge,TEDx Talks,35400000,14380162.58,6555696786,680.6064558,6.696834708
ID1390,US,The Late Late Show with James Corden,Entertainment,The Late Late Show with James Corden,27800000,120693574.3,9944185112,298809.9889,1051.824727
ID1390,US,The Late Late Show with James Corden,Entertainment,The Late Late Show with James Corden,27800000,120693574.3,9944185112,298809.9889,1051.824727
ID400,US,The Tonight Show Starring Jimmy Fallon,TV shows,The Tonight Show Starring Jimmy Fallon,29700000,135086098.2,15881598339,398666.1178,843.7223352
ID400,US,The Tonight Show Starring Jimmy Fallon,TV shows,The Tonight Show Starring Jimmy Fallon,29700000,135086098.2,15881598339,398666.1178,843.7223352
ID1394,US,TheDonato,Action game,TheDonato,27000000,494765339.7,4997475333,2735315.35,7351.350442
ID1394,US,TheDonato,Action game,TheDonato,27000000,494765339.7,4997475333,2735315.35,7351.350442
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1533,US,TheEllenShow,Entertainment,TheEllenShow,38300000,167231088.8,22274035516,383303.0936,332.9654702
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1404,IN,Tips Official,Music,Tips Official,52000000,35849829.85,27298793597,711603.375,655.464497
ID1412,IN,Total Gaming,Gaming,Total Gaming,32900000,349783527.8,5868383776,2548951.282,6038.726691
ID1412,IN,Total Gaming,Gaming,Total Gaming,32900000,349783527.8,5868383776,2548951.282,6038.726691
ID1414,CO,toycantando,Music,toycantando,25600000,8380779.475,13782126464,4544787,23.58333333
ID1414,CO,toycantando,Music,toycantando,25600000,8380779.475,13782126464,4544787,23.58333333
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1416,US,Toys and Colors,Lifestyle,Toys and Colors,36300000,50988592.12,40261342099,27828993.05,0
ID1424,US,Trap Nation,Hip hop music,Trap Nation,30400000,29263861.96,13296705190,491095.75,433.1217391
ID1424,US,Trap Nation,Hip hop music,Trap Nation,30400000,29263861.96,13296705190,491095.75,433.1217391
ID1426,IN,Ultra Bollywood,Movies,Ultra Bollywood,32700000,20774265.97,15170479664,213737.6748,60.51167964
ID1426,IN,Ultra Bollywood,Movies,Ultra Bollywood,32700000,20774265.97,15170479664,213737.6748,60.51167964
ID1428,IN,Ultra Music,Music,Ultra Music,28400000,28006627.75,16099481879,83082.5,253.9658824
ID1428,IN,Ultra Music,Music,Ultra Music,28400000,28006627.75,16099481879,83082.5,253.9658824
ID1430,US,Vanoss Gaming,Gaming,VanossGaming,25700000,124485316.5,14814514676,2925753.938,1145.008734
ID1430,US,Vanoss Gaming,Gaming,VanossGaming,25700000,124485316.5,14814514676,2925753.938,1145.008734
